Source	Cluster	perClusterFreq	ClusterFreq	ClusterGenomeSize	perTotalFreq	TotalFreq	OdsRatio	pvalue	padj	AccnetGenomeSize	AccnetProteinSize	Type	TwinGroup	Description
Cluster_707	9	1	1	1	0.17587939698492464	35	5.685714285714285	0	0	199	27256	Cluster	Single	WP_039023560.1 AlpA family transcriptional regulator [Escherichia coli]
Cluster_6747	9	1	1	1	0.6633165829145728	132	1.5075757575757576	0	0	199	27256	Cluster	Single	WP_063610691.1 type II secretion system protein [Escherichia coli]
Cluster_9185	9	1	1	1	0.35175879396984927	70	2.8428571428571425	0	0	199	27256	Cluster	Single	WP_072300558.1 hypothetical protein [Escherichia coli]
Cluster_19456	9	1	1	1	0.5678391959798995	113	1.7610619469026547	0	0	199	27256	Cluster	Single	WP_001215623.1 DUF4132 domain-containing protein [Escherichia coli]
Cluster_10303	9	1	1	1	0.17587939698492464	35	5.685714285714285	0	0	199	27256	Cluster	Single	WP_063278272.1 LacI family transcriptional regulator [Escherichia coli]
Cluster_13440	9	1	1	1	0.5125628140703518	102	1.9509803921568627	0	0	199	27256	Cluster	Single	WP_074454675.1 sugar ABC transporter ATP-binding protein [Escherichia coli]
Cluster_17317	9	1	1	1	0.47738693467336685	95	2.094736842105263	0	0	199	27256	Cluster	Single	WP_000566144.1 XRE family transcriptional regulator [Escherichia coli]
Cluster_3705	9	1	1	1	0.06030150753768844	12	16.583333333333336	0	0	199	27256	Cluster	Single	WP_000677248.1 MULTISPECIES: aspartate racemase [Enterobacteriaceae]
Cluster_22516	9	1	1	1	0.32160804020100503	64	3.109375	0	0	199	27256	Cluster	Single	WP_001580924.1 lysozyme [Escherichia coli]
Cluster_6242	9	1	1	1	0.05527638190954774	11	18.09090909090909	0	0	199	27256	Cluster	Single	WP_001327825.1 MULTISPECIES: hypothetical protein [Escherichia]
Cluster_29648	9	1	1	1	0.7638190954773869	152	1.3092105263157896	0	0	199	27256	Cluster	Single	WP_001451674.1 adhesin [Escherichia coli]
Cluster_2769	9	1	1	1	0.1658291457286432	33	6.03030303030303	0	0	199	27256	Cluster	Single	WP_000437875.1 MULTISPECIES: hypothetical protein [Bacteria]
Cluster_14308	9	1	1	1	0.04522613065326633	9	22.11111111111111	0	0	199	27256	Cluster	Single	WP_032266916.1 membrane protein [Escherichia coli]
Cluster_24362	9	1	1	1	0.6080402010050251	121	1.6446280991735538	0	0	199	27256	Cluster	Single	WP_065768848.1 hypothetical protein, partial [Escherichia coli]
Cluster_5643	9	1	1	1	0.15577889447236182	31	6.419354838709677	0	0	199	27256	Cluster	Single	WP_000856947.1 MULTISPECIES: TonB-dependent siderophore receptor [Escherichia]
Cluster_30804	9	1	1	1	0.3065326633165829	61	3.262295081967213	0	0	199	27256	Cluster	Single	WP_073268401.1 DUF905 domain-containing protein [Escherichia coli]
Cluster_20034	9	1	1	1	0.04522613065326633	9	22.11111111111111	0	0	199	27256	Cluster	Single	WP_097739513.1 DDE domain-containing protein, partial [Escherichia coli]
Cluster_11889	9	1	1	1	0.6231155778894473	124	1.6048387096774193	0	0	199	27256	Cluster	Single	WP_000989336.1 MULTISPECIES: complement resistance protein TraT [Enterobacteriaceae]
Cluster_972	9	1	1	1	0.05527638190954774	11	18.09090909090909	0	0	199	27256	Cluster	Twin_441	WP_001000710.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_2809	9	1	1	1	0.6130653266331658	122	1.6311475409836065	0	0	199	27256	Cluster	Single	WP_000445155.1 DUF1016 domain-containing protein [Escherichia coli]
Cluster_30616	9	1	1	1	0.1708542713567839	34	5.852941176470589	0	0	199	27256	Cluster	Single	WP_032352420.1 fimbrial protein [Escherichia coli]
Cluster_30297	9	1	1	1	0.39195979899497485	78	2.5512820512820515	0	0	199	27256	Cluster	Single	WP_001219885.1 type II secretion system protein GspE [Escherichia coli]
Cluster_646	9	1	1	1	0.27638190954773867	55	3.6181818181818186	0	0	199	27256	Cluster	Single	WP_000650976.1 MULTISPECIES: transcriptional regulator [Enterobacteriaceae]
Cluster_24994	9	1	1	1	0.2663316582914573	53	3.7547169811320757	0	0	199	27256	Cluster	Single	WP_032146838.1 hypothetical protein [Escherichia coli]
Cluster_28379	9	1	1	1	0.16080402010050251	32	6.21875	0	0	199	27256	Cluster	Single	WP_027662732.1 porin [Escherichia coli]
Cluster_25824	9	1	1	1	0.035175879396984924	7	28.42857142857143	0	0	199	27256	Cluster	Single	WP_001029855.1 hypothetical protein [Escherichia coli]
Cluster_20251	9	1	1	1	0.4824120603015075	96	2.072916666666667	0	0	199	27256	Cluster	Single	WP_088551998.1 type-F conjugative transfer system pilin assembly protein TraF, partial [Escherichia coli]
Cluster_20023	9	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_021521930.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_147	9	1	1	1	0.48743718592964824	97	2.051546391752577	0	0	199	27256	Cluster	Single	WP_009008281.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_9410	9	1	1	1	0.7336683417085427	146	1.363013698630137	0	0	199	27256	Cluster	Single	WP_045149857.1 ATP-dependent helicase [Escherichia coli]
Cluster_10729	9	1	1	1	0.19095477386934673	38	5.236842105263158	0	0	199	27256	Cluster	Twin_1423	WP_000196048.1 FAA hydrolase family protein [Escherichia coli]
Cluster_30359	9	1	1	1	0.7889447236180904	157	1.267515923566879	0	0	199	27256	Cluster	Single	WP_001607275.1 carbohydrate ABC transporter substrate-binding protein [Escherichia coli]
Cluster_6630	9	1	1	1	0.21608040201005024	43	4.627906976744186	0	0	199	27256	Cluster	Single	WP_001472321.1 MULTISPECIES: IS5/IS1182 family transposase [Gammaproteobacteria]
Cluster_18903	9	1	1	1	0.7537688442211056	150	1.3266666666666667	0	0	199	27256	Cluster	Single	WP_086563571.1 YeeE/YedE family protein [Escherichia coli]
Cluster_5674	9	1	1	1	0.20603015075376885	41	4.853658536585366	0	0	199	27256	Cluster	Single	WP_001014320.1 membrane protein, partial [Escherichia coli]
Cluster_10175	9	1	1	1	0.1306532663316583	26	7.653846153846153	0	0	199	27256	Cluster	Single	WP_001327747.1 MULTISPECIES: colicin V secretion protein CvaA [Escherichia]
Cluster_3638	9	1	1	1	0.05527638190954774	11	18.09090909090909	0	0	199	27256	Cluster	Twin_1192	WP_000820616.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_17474	9	1	1	1	0.271356783919598	54	3.685185185185185	0	0	199	27256	Cluster	Single	WP_001530837.1 MULTISPECIES: TRAP transporter permease DctM [Enterobacteriaceae]
Cluster_22699	9	1	1	1	0.1507537688442211	30	6.633333333333334	0	0	199	27256	Cluster	Single	WP_040089474.1 inovirus Gp2 family protein [Escherichia coli]
Cluster_24405	9	1	1	1	0.23115577889447236	46	4.326086956521739	0	0	199	27256	Cluster	Single	WP_032304729.1 HNH endonuclease [Escherichia coli]
Cluster_25107	9	1	1	1	0.6934673366834171	138	1.4420289855072463	0	0	199	27256	Cluster	Single	WP_001357524.1 DUF1127 domain-containing protein [Escherichia coli]
Cluster_10492	9	1	1	1	0.020100502512562814	4	49.75	0	0	199	27256	Cluster	Twin_214	WP_000343071.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_22831	9	1	1	1	0.07035175879396985	14	14.214285714285715	0	0	199	27256	Cluster	Twin_79	WP_024196828.1 MULTISPECIES: transcriptional regulator [Enterobacteriaceae]
Cluster_23413	9	1	1	1	0.45226130653266333	90	2.2111111111111112	0	0	199	27256	Cluster	Single	WP_071788183.1 MULTISPECIES: replication protein RepA4 [Enterobacteriaceae]
Cluster_21583	9	1	1	1	0.05025125628140704	10	19.9	0	0	199	27256	Cluster	Single	WP_096932032.1 adhesin [Escherichia coli]
Cluster_1079	9	1	1	1	0.04020100502512563	8	24.875	0	0	199	27256	Cluster	Single	WP_000082154.1 MULTISPECIES: IS110 family transposase ISEc32 [Enterobacteriaceae]
Cluster_24301	9	1	1	1	0.457286432160804	91	2.186813186813187	0	0	199	27256	Cluster	Single	WP_023351542.1 DNA-invertase lambdoid prophage e14 [Escherichia coli]
Cluster_10027	9	1	1	1	0.22613065326633167	45	4.4222222222222225	0	0	199	27256	Cluster	Single	WP_057716827.1 hypothetical protein, partial [Escherichia coli]
Cluster_14445	9	1	1	1	0.6482412060301508	129	1.5426356589147285	0	0	199	27256	Cluster	Single	WP_032204231.1 hypothetical protein [Escherichia coli]
Cluster_18553	9	1	1	1	0.24623115577889448	49	4.061224489795918	0	0	199	27256	Cluster	Twin_822	WP_001540239.1 DUF2877 domain-containing protein [Escherichia coli]
Cluster_26610	9	1	1	1	0.19597989949748743	39	5.102564102564103	0	0	199	27256	Cluster	Single	WP_089565019.1 type I toxin-antitoxin system hok family toxin [Escherichia coli]
Cluster_28875	9	1	1	1	0.21608040201005024	43	4.627906976744186	0	0	199	27256	Cluster	Single	WP_000459297.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_3727	9	1	1	1	0.06030150753768844	12	16.583333333333336	0	0	199	27256	Cluster	Twin_51	WP_000974762.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_15425	9	1	1	1	0.5477386934673367	109	1.8256880733944953	0	0	199	27256	Cluster	Twin_639	WP_000152767.1 MULTISPECIES: ASCH domain-containing protein [Escherichia]
Cluster_19980	9	1	1	1	0.01507537688442211	3	66.33333333333334	0	0	199	27256	Cluster	Single	WP_077249457.1 transposase [Escherichia coli]
Cluster_6206	9	1	1	1	0.03015075376884422	6	33.16666666666667	0	0	199	27256	Cluster	Single	WP_000928633.1 MULTISPECIES: DUF4942 domain-containing protein, partial [Escherichia]
Cluster_1015	9	1	1	1	0.271356783919598	54	3.685185185185185	0	0	199	27256	Cluster	Twin_233	WP_000040016.1 thiol:disulfide interchange protein DsbL [Escherichia coli]
Cluster_20045	9	1	1	1	0.02512562814070352	5	39.8	0	0	199	27256	Cluster	Single	WP_001332337.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_30702	9	1	1	1	0.1407035175879397	28	7.107142857142858	0	0	199	27256	Cluster	Single	WP_071791188.1 hypothetical protein [Escherichia coli]
Cluster_5374	9	1	1	1	0.09045226130653267	18	11.055555555555555	0	0	199	27256	Cluster	Single	WP_024251052.1 hypothetical protein, partial [Escherichia coli]
Cluster_10023	9	1	1	1	0.22110552763819097	44	4.5227272727272725	0	0	199	27256	Cluster	Single	WP_057716824.1 DNA primase, partial [Escherichia coli]
Cluster_15303	9	1	1	1	0.678391959798995	135	1.4740740740740739	0	0	199	27256	Cluster	Single	WP_000135096.1 MULTISPECIES: type II secretion system protein GspC [Escherichia]
Cluster_1817	9	1	1	1	0.6331658291457286	126	1.5793650793650795	0	0	199	27256	Cluster	Single	WP_032161855.1 hypothetical protein [Escherichia coli]
Cluster_11840	9	1	1	1	0.41708542713567837	83	2.397590361445783	0	0	199	27256	Cluster	Single	WP_059322909.1 heme anaerobic degradation radical SAM methyltransferase ChuW/HutW, partial [Escherichia coli]
Cluster_7985	9	1	1	1	0.02512562814070352	5	39.8	0	0	199	27256	Cluster	Twin_84	WP_000204054.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_2157	9	1	1	1	0.05025125628140704	10	19.9	0	0	199	27256	Cluster	Single	WP_000404121.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_29457	9	1	1	1	0.09045226130653267	18	11.055555555555555	0	0	199	27256	Cluster	Single	WP_089570674.1 NAD(P)H-binding protein [Escherichia coli]
Cluster_20300	9	1	1	1	0.4120603015075377	82	2.426829268292683	0	0	199	27256	Cluster	Single	WP_074516154.1 transcriptional regulator [Escherichia coli]
Cluster_7749	9	1	1	1	0.32663316582914576	65	3.0615384615384613	0	0	199	27256	Cluster	Single	WP_062878036.1 phage tail assembly protein [Escherichia coli]
Cluster_691	9	1	1	1	0.02512562814070352	5	39.8	0	0	199	27256	Cluster	Single	WP_001323513.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_20068	9	1	1	1	0.18592964824120603	37	5.378378378378378	0	0	199	27256	Cluster	Single	WP_072130342.1 hypothetical protein [Escherichia coli]
Cluster_7780	9	1	1	1	0.3316582914572864	66	3.015151515151515	0	0	199	27256	Cluster	Single	WP_087890269.1 AlpA family transcriptional regulator [Escherichia coli]
Cluster_29193	9	1	1	1	0.4723618090452261	94	2.117021276595745	0	0	199	27256	Cluster	Single	WP_096975890.1 type-F conjugative transfer system protein TraW [Escherichia coli]
Cluster_14357	9	1	1	1	0.05025125628140704	10	19.9	0	0	199	27256	Cluster	Single	WP_071589537.1 hypothetical protein [Escherichia coli]
Cluster_13781	9	1	1	1	0.7839195979899497	156	1.2756410256410258	0	0	199	27256	Cluster	Single	WP_021540958.1 HAMP domain-containing protein [Escherichia coli]
Cluster_23162	9	1	1	1	0.4271356783919598	85	2.3411764705882354	0	0	199	27256	Cluster	Single	WP_038339074.1 fimbrial chaperone protein [Escherichia coli]
Cluster_24200	9	1	1	1	0.7336683417085427	146	1.363013698630137	0	0	199	27256	Cluster	Single	WP_065768767.1 (4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase, partial [Escherichia coli]
Cluster_1000	9	1	1	1	0.035175879396984924	7	28.42857142857143	0	0	199	27256	Cluster	Single	WP_001323514.1 MULTISPECIES: osmoprotectant transport activator ProQ [Enterobacteriaceae]
Cluster_20106	9	1	1	1	0.010050251256281407	2	99.5	0	0	199	27256	Cluster	Twin_963	WP_072038093.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_20073	9	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_021525694.1 outer membrane protein YejO [Escherichia coli]
Cluster_21023	9	1	1	1	0.08040201005025126	16	12.4375	0	0	199	27256	Cluster	Single	WP_001682719.1 hypothetical protein [Escherichia coli]
Cluster_6218	9	1	1	1	0.2562814070351759	51	3.9019607843137254	0	0	199	27256	Cluster	Twin_498	WP_001765154.1 PTS Fru family, IIC component [Escherichia coli]
Cluster_21413	9	1	1	1	0.23115577889447236	46	4.326086956521739	0	0	199	27256	Cluster	Single	WP_001007315.1 MULTISPECIES: type VI secretion system tube protein Hcp [Enterobacteriaceae]
Cluster_20057	9	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_097739490.1 hypothetical protein [Escherichia coli]
Cluster_5774	9	1	1	1	0.035175879396984924	7	28.42857142857143	0	0	199	27256	Cluster	Twin_45	WP_023568182.1 amino acid deaminase [Escherichia coli]
Cluster_13759	9	1	1	1	0.3165829145728643	63	3.158730158730159	0	0	199	27256	Cluster	Single	WP_100321652.1 hypothetical protein [Escherichia coli]
Cluster_5054	9	1	1	1	0.3316582914572864	66	3.015151515151515	0	0	199	27256	Cluster	Single	WP_097484591.1 phage major capsid protein, P2 family, partial [Escherichia coli]
Cluster_1242	9	1	1	1	0.2814070351758794	56	3.553571428571429	0	0	199	27256	Cluster	Single	WP_000022287.1 MULTISPECIES: DeoR/GlpR transcriptional regulator [Escherichia]
Cluster_16647	9	1	1	1	0.08040201005025126	16	12.4375	0	0	199	27256	Cluster	Single	WP_047662223.1 transcriptional regulator [Escherichia coli]
Cluster_29516	9	1	1	1	0.3869346733668342	77	2.5844155844155843	0	0	199	27256	Cluster	Single	WP_001130925.1 host cell division inhibitory peptide Kil [Escherichia coli]
Cluster_18482	9	1	1	1	0.7035175879396985	140	1.4214285714285713	0	0	199	27256	Cluster	Single	WP_042076404.1 hypothetical protein, partial [Escherichia coli]
Cluster_4618	9	1	1	1	0.07537688442211055	15	13.266666666666667	0	0	199	27256	Cluster	Twin_1371	WP_000497518.1 MULTISPECIES: cupin domain-containing protein [Escherichia]
Cluster_163	9	1	1	1	0.37185929648241206	74	2.689189189189189	0	0	199	27256	Cluster	Single	WP_001398277.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_22644	9	1	1	1	0.39195979899497485	78	2.5512820512820515	0	0	199	27256	Cluster	Single	WP_063069678.1 MFS transporter [Escherichia coli]
Cluster_18601	9	1	1	1	0.5025125628140703	100	1.9900000000000002	0	0	199	27256	Cluster	Single	WP_024186842.1 DUF1482 domain-containing protein [Escherichia coli]
Cluster_6234	9	1	1	1	0.23115577889447236	46	4.326086956521739	0	0	199	27256	Cluster	Single	WP_001560767.1 metal-dependent hydrolase [Escherichia coli]
Cluster_5628	9	1	1	1	0.135678391959799	27	7.37037037037037	0	0	199	27256	Cluster	Twin_28	WP_001298424.1 MULTISPECIES: fimbrial protein [Escherichia]
Cluster_14501	9	1	1	1	0.7688442211055276	153	1.3006535947712419	0	0	199	27256	Cluster	Single	WP_001125464.1 type II toxin-antitoxin system HipA family toxin [Escherichia coli]
Cluster_57	9	1	1	1	0.7587939698492462	151	1.3178807947019868	0	0	199	27256	Cluster	Single	WP_000956458.1 MULTISPECIES: protein hokG [Enterobacteriaceae]
Cluster_30141	9	1	1	1	0.10050251256281408	20	9.95	0	0	199	27256	Cluster	Twin_1211	WP_048338046.1 TolC family protein [Escherichia coli]
Cluster_3640	9	1	1	1	0.4623115577889447	92	2.1630434782608696	0	0	199	27256	Cluster	Twin_982	WP_000450520.1 MULTISPECIES: antitoxin [Enterobacteriaceae]
Cluster_18446	9	1	1	1	0.542713567839196	108	1.8425925925925926	0	0	199	27256	Cluster	Twin_1151	WP_042073770.1 acetate CoA-transferase subunit alpha [Escherichia coli]
Cluster_24040	9	1	1	1	0.7839195979899497	156	1.2756410256410258	0	0	199	27256	Cluster	Single	WP_065768623.1 autoinducer 2 ABC transporter permease LsrD [Escherichia coli]
Cluster_4778	9	1	1	1	0.15577889447236182	31	6.419354838709677	0	0	199	27256	Cluster	Single	WP_071593086.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_17326	9	1	1	1	0.2864321608040201	57	3.4912280701754383	0	0	199	27256	Cluster	Twin_1188	WP_001298598.1 sulfolactaldehyde 3-reductase [Escherichia coli]
Cluster_15130	9	1	1	1	0.2864321608040201	57	3.4912280701754383	0	0	199	27256	Cluster	Twin_1188	WP_000357962.1 Zn-dependent alcohol dehydrogenase [Escherichia coli]
Cluster_19996	9	1	1	1	0.7638190954773869	152	1.3092105263157896	0	0	199	27256	Cluster	Single	WP_071593104.1 alpha-ketoglutarate permease [Escherichia coli]
Cluster_16357	9	1	1	1	0.7839195979899497	156	1.2756410256410258	0	0	199	27256	Cluster	Single	WP_095764308.1 Txe/YoeB family addiction module toxin [Escherichia coli]
Cluster_28886	9	1	1	1	0.22110552763819097	44	4.5227272727272725	0	0	199	27256	Cluster	Single	WP_097490738.1 glycoprotein 3, partial [Escherichia coli]
Cluster_14729	9	1	1	1	0.7839195979899497	156	1.2756410256410258	0	0	199	27256	Cluster	Single	WP_097433801.1 DUF3592 domain-containing protein [Escherichia coli]
Cluster_6328	9	1	1	1	0.40703517587939697	81	2.4567901234567904	0	0	199	27256	Cluster	Single	WP_089624451.1 IS21 family transposase, partial [Escherichia coli]
Cluster_24093	9	1	1	1	0.6733668341708543	134	1.4850746268656716	0	0	199	27256	Cluster	Single	WP_065768821.1 hypothetical protein, partial [Escherichia coli]
Cluster_3125	9	1	1	1	0.7587939698492462	151	1.3178807947019868	0	0	199	27256	Cluster	Single	WP_088224546.1 FCD domain-containing protein [Escherichia coli]
Cluster_18996	9	1	1	1	0.2814070351758794	56	3.553571428571429	0	0	199	27256	Cluster	Single	WP_016238419.1 DUF4102 domain-containing protein [Escherichia coli]
Cluster_20038	9	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_077521324.1 chemotaxis protein, partial [Escherichia coli]
Cluster_65	9	1	1	1	0.24623115577889448	49	4.061224489795918	0	0	199	27256	Cluster	Single	WP_000994516.1 MULTISPECIES: protein ninH [Enterobacteriaceae]
Cluster_5494	9	1	1	1	0.22613065326633167	45	4.4222222222222225	0	0	199	27256	Cluster	Single	WP_085455350.1 AraC family transcriptional regulator [Escherichia coli]
Cluster_25991	9	1	1	1	0.24120603015075376	48	4.145833333333334	0	0	199	27256	Cluster	Twin_1385	WP_053216791.1 MULTISPECIES: LysR family transcriptional regulator [Enterobacteriaceae]
Cluster_3441	9	1	1	1	0.10552763819095477	21	9.476190476190476	0	0	199	27256	Cluster	Single	WP_000335772.1 hypothetical protein [Escherichia coli]
Cluster_25804	9	1	1	1	0.2864321608040201	57	3.4912280701754383	0	0	199	27256	Cluster	Twin_1188	WP_079399156.1 aldolase [Escherichia coli]
Cluster_19601	9	1	1	1	0.7738693467336684	154	1.2922077922077921	0	0	199	27256	Cluster	Single	WP_063100112.1 cyanase [Escherichia coli]
Cluster_24003	9	1	1	1	0.4020100502512563	80	2.4875	0	0	199	27256	Cluster	Single	WP_065768648.1 peptidase S14, partial [Escherichia coli]
Cluster_17272	9	1	1	1	0.22110552763819097	44	4.5227272727272725	0	0	199	27256	Cluster	Single	WP_087598506.1 DUF4198 domain-containing protein, partial [Escherichia coli]
Cluster_19975	9	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_097739382.1 membrane-associated uidC domain protein [Escherichia coli]
